Strike,CE LTP,CE OI,CE Volume,CE IV,CE Delta,CE Gamma,CE Vega,PE LTP,PE OI,PE Volume,PE IV,PE Delta,PE Gamma,PE Vega,timestamp,Max Pain
13325,704.65,0,0,0.0,0.0,0.0,0.0,25.6,4080,2160,17.29131499342381,-0.09619,0.00031,5.49716,2026-01-08 09:33,160763
13350,691.3,0,0,0.0,0.0,0.0,0.0,26.95,51960,6720,17.378812078396177,-0.09985,0.00031,5.65694,2026-01-08 09:33,147545
13375,678.15,0,0,0.0,0.0,0.0,0.0,21.2,4680,0,16.986765999222385,-0.08298,0.00028,4.95673,2026-01-08 09:33,134328
13400,732.25,4440,0,15.132897250682865,0.93555,0.00026,4.08853,34.05,444720,71880,17.26767652145377,-0.12182,0.00036,6.51578,2026-01-08 09:33,121252
13425,652.3,0,0,0.0,0.0,0.0,0.0,36.9,1680,360,17.178979838112937,-0.13063,0.00038,6.84034,2026-01-08 09:33,108120
13450,480.0,1080,0,0.0,0.0,0.0,0.0,36.5,21960,1800,16.94366467515955,-0.13083,0.00039,6.85619,2026-01-08 09:33,96175
13475,627.1,0,0,0.0,0.0,0.0,0.0,532.2,0,0,64.55155092341015,-0.34751,0.00018,12.00318,2026-01-08 09:33,84265
13500,541.45,92040,26280,11.518800842927062,0.92881,0.00037,4.38539,46.85,604920,231000,16.9930975360525,-0.15973,0.00044,7.83344,2026-01-08 09:33,72384
13525,631.35,240,0,16.182132716665038,0.88218,0.00038,6.41589,49.75,5520,1680,16.890415632091102,-0.16834,0.00046,8.1071,2026-01-08 09:33,64395
13550,374.75,1440,0,0.0,0.0,0.0,0.0,51.4,31200,12720,16.79994240698139,-0.17338,0.00047,8.26895,2026-01-08 09:33,54258
13575,552.45,2400,120,11.931224548677443,0.9242,0.00037,4.6302,56.9,7920,2400,16.66296660412195,-0.18919,0.0005,8.72673,2026-01-08 09:33,44109
13600,453.0,36120,480,11.782432363885095,0.8775,0.00053,6.54369,63.95,585360,104880,16.75848984346612,-0.20636,0.00053,9.19357,2026-01-08 09:33,34179
13625,546.0,3360,0,16.115304049554194,0.83965,0.00047,7.91687,65.25,16200,4080,16.604264117676287,-0.21097,0.00054,9.32337,2026-01-08 09:33,23609
13650,523.9,10440,0,16.09692615154242,0.82693,0.00049,8.31128,75.5,31560,6000,16.728305003102577,-0.23482,0.00057,9.89952,2026-01-08 09:33,15272
13675,503.8,3480,0,17.489251463168326,0.78735,0.00051,9.41654,78.3,13320,4800,16.548545640884576,-0.24335,0.00059,10.09967,2026-01-08 09:33,7272
13700,373.0,171240,3000,12.645987474233126,0.79445,0.0007,9.17179,87.55,811920,326160,16.643596578169237,-0.26366,0.00061,10.52912,2026-01-08 09:33,-924
13725,440.3,9240,0,13.38055081307651,0.82875,0.00059,8.25549,94.5,25680,7320,16.647770468835823,-0.27905,0.00063,10.83162,2026-01-08 09:33,-7454
13750,429.2,18240,0,14.244645990955544,0.79996,0.0006,9.0972,102.0,66120,12960,16.637438280000723,-0.29539,0.00064,11.12682,2026-01-08 09:33,-13012
13775,421.75,9120,0,15.477315530072207,0.76622,0.00061,9.95586,107.6,17160,5760,16.611716462371586,-0.30741,0.00066,11.33399,2026-01-08 09:33,-18415
13800,301.85,290040,9240,12.921526427564759,0.71295,0.00082,10.97955,115.35,576240,167160,16.41807588871816,-0.32622,0.00068,11.61816,2026-01-08 09:33,-23661
13825,289.75,6600,600,13.103329817806298,0.69331,0.00083,11.32089,124.55,16800,6840,16.455159086689886,-0.34407,0.00069,11.86308,2026-01-08 09:33,-24833
13850,278.0,25680,240,13.274708528394669,0.67382,0.00084,11.62485,134.0,42240,23040,16.45481765252917,-0.36236,0.00071,12.08432,2026-01-08 09:33,-28072
13875,327.0,11280,0,14.529734834768822,0.69835,0.00074,11.30505,142.6,19440,11280,16.401744506590017,-0.37932,0.00072,12.26528,2026-01-08 09:33,-30976
13900,241.2,187800,34800,13.353491940221375,0.62147,0.00088,12.25668,152.05,330720,160320,16.330246650165822,-0.39774,0.00073,12.43263,2026-01-08 09:33,-33859
13925,225.0,13440,840,13.230733848134776,0.60024,0.00091,12.44972,163.85,27480,19440,16.4314507250476,-0.41671,0.00074,12.57609,2026-01-08 09:33,-36037
13950,212.0,41040,19200,13.326022384260488,0.57718,0.00091,12.6166,173.35,53880,66240,16.31953144992408,-0.43482,0.00075,12.68542,2026-01-08 09:33,-37761
13975,199.2,16200,20160,13.401890062804672,0.55405,0.00092,12.73975,185.2,44520,60960,16.365845103622107,-0.45341,0.00075,12.76996,2026-01-08 09:33,-39163
14000,185.6,810480,363840,13.394566411438502,0.53061,0.00092,12.81951,195.65,812280,541560,16.241314646898466,-0.47236,0.00076,12.82651,2026-01-08 09:33,-40852
14025,173.35,25440,51000,13.388311593625128,0.50842,0.00092,12.85535,209.0,37800,83640,16.318823674701814,-0.49128,0.00076,12.85431,2026-01-08 09:33,-38832
14050,162.15,322080,155280,13.486679715128302,0.48487,0.00092,12.84814,220.85,192720,191400,16.21515122256357,-0.51082,0.00076,12.85205,2026-01-08 09:33,-36153
14075,149.65,74880,104760,13.368021180383275,0.46268,0.00092,12.80205,235.0,15120,17400,16.51488398924922,-0.52465,0.00075,12.83758,2026-01-08 09:33,-30872
14100,139.0,543720,417960,13.425481659315233,0.43928,0.00091,12.70817,250.7,202920,208560,16.461899560232805,-0.54706,0.00075,12.76781,2026-01-08 09:33,-25567
14125,127.15,20160,13680,13.305600566677326,0.41602,0.00091,12.57144,236.65,8880,1920,15.702177895556623,-0.54318,0.00078,12.81356,2026-01-08 09:33,-16690
14150,117.25,24360,47760,13.295229836034936,0.39364,0.0009,12.39771,279.0,13920,17640,16.412476410963265,-0.58405,0.00074,12.57088,2026-01-08 09:33,-10165
14175,109.2,11760,18960,13.221401488690699,0.37589,0.00089,12.23506,222.95,5520,0,14.538670525720224,-0.54827,0.00084,12.84276,2026-01-08 09:33,-3693
14200,100.0,424800,254640,13.32019757908333,0.35142,0.00086,11.95594,309.5,100080,31080,16.403897378572555,-0.61993,0.00072,12.27197,2026-01-08 09:33,2930
14225,90.0,9000,3360,13.185429832622575,0.32813,0.00085,11.64516,285.0,2760,480,15.732258582700927,-0.60491,0.00076,12.45787,2026-01-08 09:33,12010
14250,81.8,24600,32760,13.14093636795231,0.30677,0.00083,11.31814,299.75,1680,240,14.696821946643917,-0.64724,0.00078,12.00098,2026-01-08 09:33,19972
14275,79.1,23160,4560,13.354693641068248,0.29568,0.0008,11.13766,341.65,1200,240,15.35019257036206,-0.67824,0.00072,11.55792,2026-01-08 09:33,28148
14300,67.8,324480,118680,13.110730355986009,0.26723,0.00078,10.6016,377.6,31440,16320,16.588154811633572,-0.68556,0.00066,11.4407,2026-01-08 09:33,36377
14325,62.55,14760,17760,13.06245505605029,0.25205,0.00076,10.29038,1039.55,0,0,72.00418349937053,-0.49986,0.00017,12.96201,2026-01-08 09:33,46366
14350,334.05,120,0,33.3287198577645,0.4352,0.00036,12.79064,336.9,840,0,15.972425952867317,-0.65629,0.00071,11.95408,2026-01-08 09:33,55471
14375,283.25,0,0,30.115114624792998,0.41551,0.0004,12.67024,415.0,1080,0,21.06212602634319,-0.6295,0.00055,12.27293,2026-01-08 09:33,64462
14400,44.85,452640,293400,13.015027567612503,0.19551,0.00066,8.90004,432.7,2280,840,16.20854163387235,-0.74112,0.00062,10.4453,2026-01-08 09:33,73435
14425,41.1,15120,7920,13.094291528345234,0.18163,0.00063,8.50532,1110.45,0,0,73.06878706615993,-0.51531,0.00017,12.95247,2026-01-08 09:33,85522
14450,39.1,22440,7680,13.014896477227875,0.17525,0.00061,8.32578,1128.5,0,0,73.34104275934254,-0.51907,0.00017,12.9472,2026-01-08 09:33,95777
14475,256.7,0,0,30.941844243116144,0.38106,0.00038,12.38154,1146.7,0,0,73.61750567234229,-0.52279,0.00017,12.94085,2026-01-08 09:33,106114
14500,29.15,897720,308640,13.023503288169975,0.13846,0.00053,7.11997,538.3,49080,42240,17.621791424351496,-0.78664,0.00051,9.37509,2026-01-08 09:33,116363
12750,1057.3,0,0,0.0,0.0,0.0,0.0,4.2,2640,120,19.888008670180497,-0.01783,7e-05,1.41502,2026-01-08 09:39,502120
12775,1040.2,0,0,0.0,0.0,0.0,0.0,3.8,720,720,20.369032893250914,-0.01586,6e-05,1.28908,2026-01-08 09:39,483820
12800,1023.25,0,0,0.0,0.0,0.0,0.0,4.1,273000,36600,19.595404391283633,-0.01764,7e-05,1.40621,2026-01-08 09:39,465522
12825,1006.45,0,0,0.0,0.0,0.0,0.0,8.25,480,0,22.379632750287744,-0.02891,9e-05,2.14416,2026-01-08 09:39,447796
12850,989.8,0,0,0.0,0.0,0.0,0.0,4.3,12840,13200,19.710169625588662,-0.01824,7e-05,1.4529,2026-01-08 09:39,430182
12875,973.3,0,0,0.0,0.0,0.0,0.0,4.15,11280,11280,19.226406301998797,-0.01808,7e-05,1.44155,2026-01-08 09:39,412595
12900,957.0,0,0,0.0,0.0,0.0,0.0,5.75,96000,15360,19.194655619664122,-0.02426,9e-05,1.84154,2026-01-08 09:39,395037
12925,940.85,0,0,0.0,0.0,0.0,0.0,6.65,120,0,20.115979612446324,-0.02632,9e-05,1.9823,2026-01-08 09:39,377668
12950,924.85,0,0,0.0,0.0,0.0,0.0,7.15,1920,0,19.991833440843763,-0.0282,0.0001,2.10026,2026-01-08 09:39,360355
12975,909.0,0,0,0.0,0.0,0.0,0.0,6.45,960,720,19.150264234885697,-0.0268,0.0001,2.01015,2026-01-08 09:39,343046
13000,1069.95,46200,240,0.0,0.0,0.0,0.0,7.4,588600,230640,18.52065521525345,-0.03127,0.00012,2.27533,2026-01-08 09:39,325739
13025,877.8,0,0,0.0,0.0,0.0,0.0,9.5,1920,120,18.64628206948549,-0.0387,0.00014,2.70662,2026-01-08 09:39,314528
13050,862.45,0,0,0.0,0.0,0.0,0.0,10.3,3840,1080,18.335322664886004,-0.04217,0.00015,2.8991,2026-01-08 09:39,298812
13075,847.3,0,0,0.0,0.0,0.0,0.0,11.2,1080,1080,18.29330728177304,-0.04543,0.00016,3.07885,2026-01-08 09:39,283104
13100,832.25,0,0,0.0,0.0,0.0,0.0,10.6,326400,95520,18.19963717966181,-0.04342,0.00016,2.97596,2026-01-08 09:39,267401
13125,817.4,0,0,0.0,0.0,0.0,0.0,11.7,7320,6480,18.154732634134465,-0.04739,0.00017,3.19283,2026-01-08 09:39,252169
13150,802.75,0,0,0.0,0.0,0.0,0.0,12.95,8040,1680,17.803737296711574,-0.05266,0.00019,3.46848,2026-01-08 09:39,237293
13175,788.2,0,0,0.0,0.0,0.0,0.0,11.3,4080,0,17.961648587869103,-0.04626,0.00017,3.14425,2026-01-08 09:39,222436
13200,821.5,1200,0,0.0,0.0,0.0,0.0,14.15,367200,97440,17.771594848837267,-0.05681,0.0002,3.69008,2026-01-08 09:39,207594
13225,759.7,0,0,0.0,0.0,0.0,0.0,16.25,2520,480,17.674232484764527,-0.06428,0.00022,4.0611,2026-01-08 09:39,193257
13250,745.7,0,0,0.0,0.0,0.0,0.0,20.0,85800,2520,17.578887700623376,-0.07714,0.00026,4.6613,2026-01-08 09:39,179343
13275,731.85,0,0,0.0,0.0,0.0,0.0,21.15,4200,720,17.452859089948795,-0.08133,0.00027,4.85334,2026-01-08 09:39,165476
13300,820.0,2400,0,19.914222385618167,0.90003,0.00027,5.68364,19.8,390360,91800,17.395893478306593,-0.07698,0.00026,4.66832,2026-01-08 09:39,151782
13325,704.65,0,0,0.0,0.0,0.0,0.0,22.2,3240,2520,17.319308265692896,-0.0851,0.00028,5.03285,2026-01-08 09:39,138503
13350,691.3,0,0,0.0,0.0,0.0,0.0,25.85,52080,7560,17.553884726177845,-0.09553,0.0003,5.48413,2026-01-08 09:39,125801
13375,678.15,0,0,0.0,0.0,0.0,0.0,21.2,4680,0,16.986765999795892,-0.08298,0.00028,4.95673,2026-01-08 09:39,113102
13400,732.25,4440,0,15.132897252670555,0.93555,0.00026,4.08853,28.1,436680,103920,17.14256012890548,-0.10439,0.00033,5.85441,2026-01-08 09:39,100539
13425,652.3,0,0,0.0,0.0,0.0,0.0,34.95,1680,600,16.781757419747553,-0.12748,0.00039,6.72233,2026-01-08 09:39,88187
13450,480.0,1080,0,0.0,0.0,0.0,0.0,33.9,22080,2520,16.96983372166814,-0.12288,0.00037,6.57305,2026-01-08 09:39,76735
13475,627.1,0,0,0.0,0.0,0.0,0.0,41.9,0,480,16.99650797646759,-0.14599,0.00042,7.38266,2026-01-08 09:39,65324
13500,565.0,110040,26640,11.212570702857812,0.94291,0.00032,3.70031,39.25,630240,348360,16.91515784105674,-0.13872,0.0004,7.1523,2026-01-08 09:39,53936
13525,631.35,240,0,16.18214126002414,0.88218,0.00038,6.41589,49.75,5520,1680,16.89041563273185,-0.16834,0.00046,8.1071,2026-01-08 09:39,48143
13550,374.75,1440,0,0.0,0.0,0.0,0.0,47.05,31560,15240,16.5878252172239,-0.16316,0.00046,7.96008,2026-01-08 09:39,38607
13575,552.45,2400,120,11.931224550196118,0.9242,0.00037,4.6302,58.1,8880,3840,16.74328094289889,-0.19161,0.00051,8.79288,2026-01-08 09:39,29072
13600,488.65,36480,1800,11.8639318093901,0.89587,0.00047,5.84321,54.3,579840,137640,16.66157935623933,-0.18198,0.00049,8.54244,2026-01-08 09:39,19741
13625,444.55,3360,120,14.616501609697183,0.80623,0.00058,8.84726,60.0,15960,5040,16.42788889625189,-0.19917,0.00053,9.02006,2026-01-08 09:39,10504
13650,423.05,10440,120,14.069715321290186,0.80194,0.00061,8.96801,62.25,31320,6480,16.40545832102961,-0.20502,0.00054,9.18678,2026-01-08 09:39,2734
13675,401.75,3480,120,13.375224531798738,0.80101,0.00065,8.99714,80.5,13920,6600,16.691483617706428,-0.24692,0.00059,10.17619,2026-01-08 09:39,-4737
13700,407.05,171720,4200,12.405552315953388,0.8286,0.00063,8.22431,74.4,747120,419160,16.491513476176625,-0.23421,0.00058,9.9176,2026-01-08 09:39,-12384
13725,440.3,9240,0,13.3805508146505,0.82875,0.00059,8.25549,86.8,23400,9120,16.068018086060974,-0.26902,0.00064,10.64085,2026-01-08 09:39,-16331
13750,346.35,18240,120,13.723553367057036,0.74094,0.00073,10.43493,85.4,68160,21600,16.294301722485844,-0.26239,0.00062,10.53698,2026-01-08 09:39,-21424
13775,421.75,9120,0,15.47732187727206,0.76622,0.00061,9.95586,104.5,15480,8280,16.257443101554674,-0.30586,0.00067,11.30545,2026-01-08 09:39,-26454
13800,333.1,285360,14760,12.785795090569573,0.75048,0.00077,10.26348,100.0,553320,214800,16.29033925656056,-0.29507,0.00066,11.15665,2026-01-08 09:39,-31251
13825,289.75,6600,600,13.103329818884665,0.69331,0.00083,11.32089,108.65,14760,9360,16.29783769682062,-0.31343,0.00067,11.45902,2026-01-08 09:39,-30201
13850,281.15,25680,720,14.361083212341185,0.65077,0.0008,11.92301,115.0,37320,27240,16.19346181622347,-0.32808,0.00069,11.68139,2026-01-08 09:39,-33039
13875,327.0,11280,0,14.529734835819017,0.69835,0.00074,11.30505,126.8,18720,22080,16.233963059909843,-0.35126,0.00071,11.98502,2026-01-08 09:39,-35457
13900,265.55,184440,62280,12.920825010951017,0.66599,0.00087,11.76534,132.25,318720,234960,16.174042050675027,-0.36266,0.00072,12.12734,2026-01-08 09:39,-37962
13925,247.6,13800,2880,13.135794344741916,0.63547,0.00089,12.14147,142.8,26520,32040,16.225018510669514,-0.38178,0.00073,12.32822,2026-01-08 09:39,-38658
13950,236.4,46320,41640,13.118529413105017,0.61939,0.0009,12.31641,151.55,52680,98280,16.16483559301927,-0.39877,0.00074,12.48255,2026-01-08 09:39,-39973
13975,222.65,20400,30960,13.145203419249633,0.59766,0.00091,12.51108,161.85,43800,88200,16.091972716063086,-0.41837,0.00075,12.62753,2026-01-08 09:39,-40706
14000,207.9,835680,584640,13.108298479502167,0.5749,0.00092,12.6715,173.05,759480,781920,16.14528440387264,-0.43656,0.00075,12.73609,2026-01-08 09:39,-41831
14025,193.75,29640,60120,13.127791125273497,0.55047,0.00093,12.79503,183.15,32640,105480,15.953898824529075,-0.45696,0.00077,12.82223,2026-01-08 09:39,-34482
14050,179.1,383280,230760,13.22522733495522,0.52206,0.00093,12.87382,195.0,175680,212760,16.007668232036693,-0.47489,0.00077,12.87333,2026-01-08 09:39,-31231
14075,167.95,77760,174000,13.092079690377098,0.50428,0.00094,12.89815,223.7,15480,17640,15.728918116090199,-0.52482,0.00079,12.83909,2026-01-08 09:39,-23121
14100,156.75,539040,510360,13.16514009355571,0.48067,0.00094,12.88338,221.05,186960,244920,16.065490048832423,-0.5131,0.00077,12.89193,2026-01-08 09:39,-17257
14125,142.95,20400,24000,13.22663896477107,0.45118,0.00093,12.79544,236.65,8880,1920,15.70217789608006,-0.54318,0.00078,12.81356,2026-01-08 09:39,-6221
14150,134.35,26880,53520,13.132352077879943,0.4347,0.00093,12.72571,252.0,14640,17880,15.992599932280067,-0.55778,0.00076,12.75576,2026-01-08 09:39,652
14175,120.0,16560,27600,13.083469150714642,0.40366,0.00092,12.51332,222.95,5520,0,14.53867052607081,-0.54827,0.00084,12.84276,2026-01-08 09:39,7541
14200,113.2,438360,316800,13.009917470425627,0.38898,0.00091,12.39679,276.1,90120,69120,15.944017163702872,-0.58954,0.00075,12.57218,2026-01-08 09:39,14568
14225,104.2,11640,6000,13.056811250914086,0.36612,0.00089,12.16514,285.0,2760,480,15.732258583091774,-0.60491,0.00076,12.45787,2026-01-08 09:39,25315
14250,93.45,26760,34920,12.928380253216298,0.34116,0.00088,11.8604,340.9,1680,360,16.371846166925778,-0.65436,0.0007,11.88326,2026-01-08 09:39,33666
14275,77.2,23520,8280,13.27995769109665,0.29166,0.0008,11.06375,341.65,1200,240,15.35019257069111,-0.67824,0.00072,11.55792,2026-01-08 09:39,42239
14300,78.25,327000,150840,12.870432640123076,0.30071,0.00084,11.25403,344.85,26520,26640,16.25543608801694,-0.65994,0.0007,11.84565,2026-01-08 09:39,50821
14325,65.4,18720,18600,13.354627913018435,0.25645,0.00075,10.38354,1039.55,0,0,72.00419910289517,-0.49986,0.00017,12.96201,2026-01-08 09:39,61791
14350,334.05,120,0,33.32872896956864,0.4352,0.00036,12.79064,336.9,840,0,15.972427725265359,-0.65629,0.00071,11.95407,2026-01-08 09:39,71286
14375,283.25,0,0,30.11512293474165,0.41551,0.0004,12.67023,415.0,1080,0,21.062129129112247,-0.6295,0.00055,12.27292,2026-01-08 09:39,80636
14400,51.75,417600,345000,12.723996987998298,0.22185,0.00072,9.6197,432.7,2280,840,16.208541634204508,-0.74112,0.00062,10.4453,2026-01-08 09:39,89969
14425,46.0,17040,9120,12.665419560196048,0.20316,0.00069,9.13711,1110.45,0,0,73.0688028907769,-0.51531,0.00017,12.95247,2026-01-08 09:39,102458
14450,38.15,22440,12840,13.363860332529542,0.16854,0.00058,8.10726,1128.5,0,0,73.3410586343943,-0.51907,0.00017,12.9472,2026-01-08 09:39,113006
14475,256.7,0,0,30.94185269497764,0.38106,0.00038,12.38153,1146.7,0,0,73.61752159877454,-0.52279,0.00017,12.94085,2026-01-08 09:39,123618
14500,33.1,900960,471000,12.642493198681665,0.15671,0.00059,7.76052,501.5,47520,43680,16.747032998087054,-0.77969,0.00055,9.57466,2026-01-08 09:39,134144
12750,1057.3,0,0,0.0,0.0,0.0,0.0,4.2,2640,120,19.88800866917911,-0.01783,7e-05,1.41502,2026-01-08 09:58,517425
12775,1040.2,0,0,0.0,0.0,0.0,0.0,3.8,720,720,20.369032892614932,-0.01586,6e-05,1.28908,2026-01-08 09:58,498512
12800,1023.25,0,0,0.0,0.0,0.0,0.0,4.1,289080,66960,19.810146009791666,-0.01746,7e-05,1.39472,2026-01-08 09:58,479601
12825,1006.45,0,0,0.0,0.0,0.0,0.0,8.25,480,0,22.379627906524007,-0.02891,9e-05,2.14416,2026-01-08 09:58,461295
12850,989.8,0,0,0.0,0.0,0.0,0.0,4.3,12840,13200,19.71016962456745,-0.01824,7e-05,1.4529,2026-01-08 09:58,443108
12875,973.3,0,0,0.0,0.0,0.0,0.0,4.15,11280,11280,19.226406301226902,-0.01808,7e-05,1.44155,2026-01-08 09:58,424948
12900,957.0,0,0,0.0,0.0,0.0,0.0,5.45,101280,28320,19.292514529387404,-0.02301,9e-05,1.7634,2026-01-08 09:58,406817
12925,940.85,0,0,0.0,0.0,0.0,0.0,6.65,120,0,20.11597529970708,-0.02632,9e-05,1.9823,2026-01-08 09:58,388888
12950,924.85,0,0,0.0,0.0,0.0,0.0,7.15,1920,0,19.99182916256993,-0.0282,0.0001,2.10026,2026-01-08 09:58,371015
12975,909.0,0,0,0.0,0.0,0.0,0.0,6.45,960,720,19.15026423422915,-0.0268,0.0001,2.01015,2026-01-08 09:58,353146
13000,1069.95,46200,240,0.0,0.0,0.0,0.0,7.3,696840,448560,18.689913125567404,-0.03063,0.00011,2.23842,2026-01-08 09:58,335280
13025,877.8,0,0,0.0,0.0,0.0,0.0,9.05,1800,240,18.721438724966642,-0.03694,0.00013,2.60809,2026-01-08 09:58,323706
13050,862.45,0,0,0.0,0.0,0.0,0.0,10.3,3840,1080,18.33532266403553,-0.04217,0.00015,2.8991,2026-01-08 09:58,307701
13075,847.3,0,0,0.0,0.0,0.0,0.0,9.4,1320,1440,18.397995734303464,-0.03871,0.00014,2.71457,2026-01-08 09:58,291703
13100,832.25,0,0,0.0,0.0,0.0,0.0,10.2,341040,160920,18.28899851709648,-0.04179,0.00015,2.88744,2026-01-08 09:58,275711
13125,817.4,0,0,0.0,0.0,0.0,0.0,11.85,8280,8640,18.045056020880608,-0.04821,0.00017,3.23375,2026-01-08 09:58,260226
13150,802.75,0,0,0.0,0.0,0.0,0.0,11.85,7680,3840,18.097639755894498,-0.048,0.00017,3.22928,2026-01-08 09:58,245098
13175,788.2,0,0,0.0,0.0,0.0,0.0,13.05,4080,1320,18.035581390830778,-0.05231,0.00018,3.45832,2026-01-08 09:58,229991
13200,821.5,1200,0,0.0,0.0,0.0,0.0,14.05,347520,165360,17.851996599260904,-0.05624,0.0002,3.66131,2026-01-08 09:58,214898
13225,759.7,0,0,0.0,0.0,0.0,0.0,15.25,1920,1800,17.805082558937222,-0.06044,0.00021,3.87563,2026-01-08 09:58,200292
13250,745.7,0,0,0.0,0.0,0.0,0.0,17.35,86280,3960,17.649946124380055,-0.06802,0.00023,4.24417,2026-01-08 09:58,186078
13275,731.85,0,0,0.0,0.0,0.0,0.0,17.55,3960,2880,17.519796057831204,-0.06907,0.00023,4.2987,2026-01-08 09:58,171933
13300,820.0,2400,0,19.914222392172405,0.90003,0.00027,5.68364,19.9,393960,131400,17.53456581900139,-0.07677,0.00025,4.65952,2026-01-08 09:58,157940
13325,704.65,0,0,0.0,0.0,0.0,0.0,21.15,3840,4800,17.30425206345446,-0.08174,0.00027,4.88509,2026-01-08 09:58,144358
13350,691.3,0,0,0.0,0.0,0.0,0.0,24.8,53280,11280,17.417299900443574,-0.0929,0.0003,5.37247,2026-01-08 09:58,131365
13375,678.15,0,0,0.0,0.0,0.0,0.0,21.2,4680,0,16.986765999222385,-0.08298,0.00028,4.95673,2026-01-08 09:58,118381
13400,732.25,4440,0,15.132897250682865,0.93555,0.00026,4.08853,27.95,444720,188040,17.239371857440297,-0.10343,0.00032,5.81597,2026-01-08 09:58,105530
13425,652.3,0,0,0.0,0.0,0.0,0.0,31.8,1560,1080,17.136317433610287,-0.11568,0.00035,6.29805,2026-01-08 09:58,92895
13450,480.0,1080,0,0.0,0.0,0.0,0.0,33.9,22080,3480,17.015717108039937,-0.12261,0.00037,6.56262,2026-01-08 09:58,81177
13475,627.1,0,0,0.0,0.0,0.0,0.0,41.9,0,480,16.996507975606633,-0.14599,0.00042,7.38266,2026-01-08 09:58,69498
13500,580.2,109800,27840,0.0,0.0,0.0,0.0,38.65,672240,529320,16.948889735333623,-0.13677,0.0004,7.08406,2026-01-08 09:58,57842
13525,631.35,240,0,16.182132716665038,0.88218,0.00038,6.41589,41.0,5160,1920,16.79205217796112,-0.14449,0.00042,7.35654,2026-01-08 09:58,51914
13550,374.75,1440,0,0.0,0.0,0.0,0.0,45.65,33480,19320,16.859230559327575,-0.15704,0.00044,7.77292,2026-01-08 09:58,42221
13575,552.45,2400,120,11.931224548677443,0.9242,0.00037,4.6302,52.55,8640,4680,16.66179107838939,-0.17753,0.00048,8.39913,2026-01-08 09:58,32523
13600,476.45,36120,2040,11.607244187028815,0.89509,0.00048,5.86884,53.75,584280,192960,16.740823672271127,-0.17982,0.00048,8.4799,2026-01-08 09:58,23038
13625,444.55,3360,120,14.616501608320567,0.80623,0.00058,8.84726,55.85,15840,7320,16.47339994271999,-0.1877,0.00051,8.71125,2026-01-08 09:58,13597
13650,423.05,10440,120,14.069715320125626,0.80194,0.00061,8.96801,63.7,31560,10080,16.743987443318204,-0.20534,0.00053,9.19735,2026-01-08 09:58,5685
13675,422.0,3360,240,12.432748471065318,0.83965,0.00061,7.87228,68.45,14160,10440,16.62474525668901,-0.21832,0.00055,9.53244,2026-01-08 09:58,-1941
13700,410.3,171240,5400,11.478124297732728,0.85475,0.00061,7.38143,73.8,733560,512640,16.580174428829324,-0.23178,0.00057,9.86131,2026-01-08 09:58,-9721
13725,440.3,9240,0,13.38055081307651,0.82875,0.00059,8.25549,79.05,23160,14520,16.596226071607248,-0.24397,0.00058,10.14639,2026-01-08 09:58,-13671
13750,375.9,18240,240,11.361548626240234,0.83011,0.00069,8.19003,84.0,69840,29160,16.326347157855785,-0.25874,0.00061,10.46269,2026-01-08 09:58,-18928
13775,421.75,9120,0,15.477315530072207,0.76622,0.00061,9.95586,91.55,16200,13440,16.353482493158968,-0.2756,0.00063,10.80071,2026-01-08 09:58,-24091
13800,337.6,282600,24720,12.64971704243697,0.75877,0.00076,10.08108,99.0,555120,285240,16.44034758917067,-0.29082,0.00064,11.08522,2026-01-08 09:58,-29052
13825,312.0,6120,720,12.946227370003033,0.72318,0.0008,10.81652,102.95,14280,13320,16.217290369520324,-0.3023,0.00066,11.28731,2026-01-08 09:58,-28111
13850,285.7,25680,1200,12.331378940247122,0.70881,0.00086,11.07917,113.65,38640,33240,16.305383852638542,-0.3236,0.00068,11.61879,2026-01-08 09:58,-31119
13875,327.0,11280,0,14.529734834768822,0.69835,0.00074,11.30505,123.35,18600,36840,16.352829328079295,-0.34247,0.00069,11.88095,2026-01-08 09:58,-33716
13900,270.3,172080,108720,12.924810923036171,0.67215,0.00086,11.68035,132.65,333240,345600,16.38262392415421,-0.36008,0.00071,12.09863,2026-01-08 09:58,-36394
